groupId,name,id,urlkey
3592862,"LAMP",10164,"lampsoftware"
3592862,"Technology",10579,"technology"
3592862,"Cloud Computing",15167,"cloud-computing"
3592862,"Computer programming",48471,"computer-programming"
1455557,"Java",189,"java"
1455557,"Open Source",563,"opensource"
1455557,"Software Development",3833,"softwaredev"
1455557,"Google",6490,"google"
1455557,"Mobile Technology",16216,"mobile-technology"
1455557,"Android Development",20346,"android-developers"
18842275,"Cloud Computing",15167,"cloud-computing"
18842275,"Big Data",18062,"big-data"
18842275,"DevOps",87614,"devops"
18842275,"Big Data Analytics",383411,"big-data-analytics"
18842275,"Docker",1454542,"docker"
18842275,"Containers",1504752,"containers"
13142692,"Open Source",563,"opensource"
13142692,"Software Development",3833,"softwaredev"
13142692,"Video Conferencing",4056,"videoconf"
13142692,"New Technology",9696,"newtech"
13142692,"Web Technology",10209,"web"
13142692,"Web Development",15582,"web-development"
13142692,"Mobile Technology",16216,"mobile-technology"
13142692,"Android Development",20346,"android-developers"
13142692,"Mobile Development",21441,"mobile-development"
13142692,"HTML5",78565,"html5"
13142692,"Mobile Web",78586,"mobile-web"
13142692,"APIs",80749,"apis"
13142692,"iOS Development",127567,"ios-development"
13142692,"WebRTC",919492,"webrtc"
13142692,"google glass",1432152,"google-glass"
18315941,"Artificial Intelligence",456,"ai"
18315941,"Semantic Web",1372,"semweb"
18315941,"Big Data",18062,"big-data"
18315941,"Enterprise Search",22034,"enterprise-search"
18315941,"Natural Language Processing",24553,"natural-language-processing"
18315941,"Machine Learning",29971,"machine-learning"
18315941,"Text Analytics",29972,"text-analytics"
18315941,"Data Visualization",37381,"data-visualization"
18315941,"Data Mining",55324,"data-mining"
18315941,"Data Science",102811,"data-science"
18315941,"Search Engines",105317,"search-engines"
18315941,"information Retrieval",227861,"information-retrieval"
6857382,"Web Analytics",24439,"web-analytics"
6857382,"Text Analytics",29972,"text-analytics"
6857382,"Data Analytics",30928,"data-analytics"
6857382,"Predictive Analytics",38458,"predictive-analytics"
6857382,"Google Analytics",47790,"google-analytics"
6857382,"mobile analytics",52056,"mobile-analytics"
6857382,"Business Analytics",98842,"business-analytics"
6857382,"Advanced Analytics",158166,"advanced-analytics"
6857382,"social media analytics",209821,"social-media-analytics"
6857382,"Big Data Analytics",383411,"big-data-analytics"
6857382,"Data",480642,"data"
4197032,"Open Source",563,"opensource"
4197032,"Python",1064,"python"
4197032,"New Technology",9696,"newtech"
4197032,"Web Technology",10209,"web"
4197032,"Big Data",18062,"big-data"
4197032,"Data Analytics",30928,"data-analytics"
4197032,"Data Visualization",37381,"data-visualization"
4197032,"Computer programming",48471,"computer-programming"
4197032,"Data Mining",55324,"data-mining"
4197032,"Data Science",102811,"data-science"
4197032,"Data",480642,"data"
4197032,"Data Analysis",890232,"data-analysis"
5644972,"Gardening",234,"gardening"
5644972,"Open Source",563,"opensource"
5644972,"Dumpster Diving",1781,"dumpsterdiving"
5644972,"Permaculture",2527,"permaculture"
5644972,"Hydroponics",10828,"hydroponics"
5644972,"Aquaponics",10835,"aquaponics"
5644972,"Sustainability",15998,"sustainability"
5644972,"Self-Sufficiency",16025,"self-sufficiency"
5644972,"Foraging",17664,"foraging"
5644972,"Homesteading",18527,"homesteading"
5644972,"Organic Gardening",20465,"organic-gardening"
5644972,"DIY Green",90005,"diy-green"
5644972,"Automation",93380,"automation"
5644972,"DIY Technology",153215,"diy-technology"
5644972,"Vertical Gardening",696422,"vertical-gardening"
14071922,"Open Source",563,"opensource"
14071922,"Web Design",659,"webdesign"
14071922,"Software Development",3833,"softwaredev"
14071922,"JavaScript",7029,"javascript"
14071922,"New Technology",9696,"newtech"
14071922,"Web Technology",10209,"web"
14071922,"Technology",10579,"technology"
14071922,"Web Development",15582,"web-development"
14071922,"Hadoop",18060,"hadoop"
14071922,"Big Data",18062,"big-data"
14071922,"Startup Businesses",21681,"startup-businesses"
14071922,"CMS (Content Management Systems)",28990,"cms"
14071922,"Data Analytics",30928,"data-analytics"
14071922,"Computer programming",48471,"computer-programming"
14071922,"Technology Startups",108403,"technology-startups"
14071922,"Internet Startups",128595,"internet-startups"
10625712,"Linux",188,"linux"
10625712,"Open Source",563,"opensource"
10625712,"New Technology",9696,"newtech"
10625712,"Cloud Computing",15167,"cloud-computing"
10625712,"SaaS (Software as a Service)",33089,"saas-software-as-a-service"
10625712,"DevOps",87614,"devops"
10625712,"IaaS (Infrastructure as a Service)",107633,"iaas-infrastructure-as-a-service"
10625712,"OpenStack",142180,"openstack"
18477745,"Database Professionals",1245,"databasepro"
18477745,"Software Development",3833,"softwaredev"
18477745,"Data Management",10494,"datamanagement"
18477745,"Cloud Computing",15167,"cloud-computing"
18477745,"Big Data",18062,"big-data"
18477745,"Virtualization",20479,"virtualization"
18477745,"Database Development",21506,"database-development"
18477745,"SaaS (Software as a Service)",33089,"saas-software-as-a-service"
18477745,"NoSQL",58162,"nosql"
18477745,"DevOps",87614,"devops"
18477745,"IaaS (Infrastructure as a Service)",107633,"iaas-infrastructure-as-a-service"
18477745,"Cloud Security",110474,"cloud-security"
18477745,"Computer Security",124668,"computer-security"
18477745,"Using MongoDB in the cloud",140258,"using-mongodb-in-the-cloud"
18381491,"Python",1064,"python"
18381491,"Big Data",18062,"big-data"
18381491,"Machine Learning",29971,"machine-learning"
18381491,"Data Analytics",30928,"data-analytics"
18381491,"Data Visualization",37381,"data-visualization"
18381491,"Data Mining",55324,"data-mining"
18381491,"Business Analytics",98842,"business-analytics"
18381491,"Data Science",102811,"data-science"
18381491,"Big Data Analytics",383411,"big-data-analytics"
4055732,"Salesforce.com",10464,"salesforce"
4055732,"Technology",10579,"technology"
4055732,"Cloud Computing",15167,"cloud-computing"
4055732,"CRM",15242,"crm"
4055732,"SaaS (Software as a Service)",33089,"saas-software-as-a-service"
4055732,"Salesforce.com Users",605252,"salesforce-com-users"
4055732,"Salesforce.com Admins",605262,"salesforce-com-admins"
1600181,"Flash",398,"flash"
1600181,"Open Source",563,"opensource"
1600181,"Ruby",1040,"ruby"
1600181,"JavaScript",7029,"javascript"
1600181,"New Technology",9696,"newtech"
1600181,"Interaction Design",10110,"ixd"
1600181,"Technology",10579,"technology"
1600181,"Web Development",15582,"web-development"
1600181,"Mobile Technology",16216,"mobile-technology"
1600181,"User Experience",19243,"user-experience"
1600181,"Entrepreneurship",19882,"entrepreneurship"
1600181,"UX Design",61781,"ux-design"
1600181,"HTML5",78565,"html5"
13345462,"Business Intelligence",10538,"businessintell"
13345462,"Technology",10579,"technology"
13345462,"Business Intelligence Best Practices",22622,"business-intelligence-best-practices"
13345462,"Data Analytics",30928,"data-analytics"
13345462,"Business Analytics",98842,"business-analytics"
13345462,"Data Science",102811,"data-science"
19591864,"Business Intelligence",10538,"businessintell"
19591864,"Big Data",18062,"big-data"
19591864,"Business Intelligence Strategy",22620,"business-intelligence-strategy"
19591864,"Business Intelligence Best Practices",22622,"business-intelligence-best-practices"
19591864,"Data Analytics",30928,"data-analytics"
19591864,"Data Visualization",37381,"data-visualization"
19591864,"Qlikview",60832,"qlikview"
19591864,"Business Analytics",98842,"business-analytics"
19591864,"Business Intelligence Tools and Technology",148287,"business-intelligence-tools-and-technology"
19591864,"Tableau",168154,"tableau"
19591864,"Qlik Sense",1505900,"qlik-sense"
10443452,"Web Performance",15091,"web-performance"
10443452,"Cloud Computing",15167,"cloud-computing"
10443452,"SaaS (Software as a Service)",33089,"saas-software-as-a-service"
10443452,"Monitoring",84070,"monitoring"
10443452,"Enterprise Performance Management",133001,"enterprise-performance-management"
10443452,"Application Performance Monitoring",687892,"application-performance-monitoring"
10443452,"Application Performance Management",697082,"application-performance-management"
10443452,"Splunk",700652,"splunk"
10443452,"Metrics",879262,"metrics"
10443452,"AppDynamics",1453782,"appdynamics"
15936192,"Open Source",563,"opensource"
15936192,"Web Design",659,"webdesign"
15936192,"New Career",2790,"newcareer"
15936192,"Software Development",3833,"softwaredev"
15936192,"Web Development",15582,"web-development"
15936192,"Programming Languages",17628,"programming-languages"
15936192,"Mobile Development",21441,"mobile-development"
15936192,"Networking for Job Seekers",21836,"networking-for-job-seekers"
15936192,"Technology Professionals",22203,"technology-professionals"
15936192,"Career Transition",24110,"career-transition"
15936192,"internships",32235,"internships"
15936192,"Interview Skills",39302,"interview-skills"
15936192,"Computer programming",48471,"computer-programming"
15936192,"Social Coding",90286,"social-coding"
15936192,"Recent Graduates",94783,"recent-graduates"
16184002,"Day Traders",2088,"daytraders"
16184002,"Futures Trading",16268,"futures-trading"
16184002,"Stock Trading",17234,"stock-trading"
16184002,"Stocks and Options",19809,"stocks-and-options"
16184002,"Stock Investing",22016,"stock-investing"
16184002,"Finance",22467,"finance"
16184002,"Options Trading",24425,"options-trading"
16184002,"Trading",26906,"trading"
16184002,"Machine Learning",29971,"machine-learning"
16184002,"Hedge Fund",30701,"hedge-fund"
16184002,"Automated Trading Strategies",32374,"automated-trading-strategies"
16184002,"Quantitative Finance",34637,"quantitative-finance"
16184002,"Algorithmic Trading",37627,"algorithmic-trading"
16184002,"Quantitative Analysis",54631,"quantitative-analysis"
16184002,"Quants",888662,"quants"
2460362,"Web Technology",10209,"web"
2460362,"Cloud Computing",15167,"cloud-computing"
2460362,"Scala",17936,"scala"
2460362,"Functional Programming",22792,"functional-programming"
2460362,"High Scalability Computing",24410,"high-scalability-computing"
2460362,"Clojure",29661,"clojure"
2460362,"Data Analytics",30928,"data-analytics"
2460362,"Lean Startup",38660,"lean-startup"
2460362,"Erlang Programming",46514,"erlang-programming"
2460362,"R Project for Statistical Computing",98380,"r-project-for-statistical-computing"
2460362,"JVM Languages",107750,"jvm-languages"
2460362,"Internet Startups",128595,"internet-startups"
2460362,"Scala Lift",145105,"scala-lift"
2460362,"Play Framework",420862,"play-framework"
18518732,"Mobile Marketing",15208,"mobile-marketing"
18518732,"Mobile Technology",16216,"mobile-technology"
18518732,"iPhone App Marketing",18292,"iphone-app-marketing"
18518732,"Android Development",20346,"android-developers"
18518732,"Hacking",21123,"hacking"
18518732,"Mobile Development",21441,"mobile-development"
18518732,"Android App Marketing",21788,"android-app-marketing"
18518732,"Data Analytics",30928,"data-analytics"
18518732,"Monetization",32709,"monetization"
18518732,"UX Design",61781,"ux-design"
18518732,"Mobile Design",85534,"mobile-design"
18518732,"Mobile User Experience",122974,"mobile-user-experience"
18518732,"iOS Development",127567,"ios-development"
18518732,"Growth Hacking",1277602,"growth-hacking"
19487443,"Linux",188,"linux"
19487443,"Open Source",563,"opensource"
19487443,"Software Development",3833,"softwaredev"
19487443,"Web Technology",10209,"web"
19487443,"Cloud Computing",15167,"cloud-computing"
19487443,"Web Development",15582,"web-development"
19487443,"Amazon",57424,"amazon"
19487443,"DevOps",87614,"devops"
19487443,"Azure",1137362,"azure"
19487443,"Docker",1454542,"docker"
19487443,"Google Cloud Platform",1475932,"google-cloud-platform"
19487443,"Kubernetes",1500742,"kubernetes"
19487443,"Containers",1504752,"containers"
18612949,"Salesforce.com",10464,"salesforce"
18612949,"Big Data",18062,"big-data"
18612949,"Data Analytics",30928,"data-analytics"
18612949,"Predictive Analytics",38458,"predictive-analytics"
18612949,"Force.com",164165,"force-com"
18612949,"Big Data Analytics",383411,"big-data-analytics"
18612949,"Information analytics",587192,"information-analytics"
18612949,"Salesforce.com Users",605252,"salesforce-com-users"
18612949,"Salesforce.com Admins",605262,"salesforce-com-admins"
18612949,"Cloud Analytics",631142,"cloud-analytics"
18612949,"Reports & Analytics",1399352,"reports-analytics"
1348320,"Open Source",563,"opensource"
1348320,"Perl",835,"perl"
1348320,"Software Development",3833,"softwaredev"
1348320,"Internet Professionals",10102,"internetpro"
1348320,"Web Technology",10209,"web"
1348320,"Web Development",15582,"web-development"
19106531,"Java",189,"java"
19106531,"Business Intelligence",10538,"businessintell"
19106531,"Scala",17936,"scala"
19106531,"Hadoop",18060,"hadoop"
19106531,"Big Data",18062,"big-data"
19106531,"MapReduce",27591,"mapreduce"
19106531,"Machine Learning",29971,"machine-learning"
19106531,"Predictive Analytics",38458,"predictive-analytics"
19106531,"Data Mining",55324,"data-mining"
19106531,"Solr",77841,"solr"
19106531,"Data Science",102811,"data-science"
19106531,"Big Data Analytics",383411,"big-data-analytics"
19106531,"Apache Spark",1471442,"apache-spark"
19106531,"Apache Lucene",1498302,"apache-lucene"
3911462,"Sales",16,"sales"
3911462,"Marketing",1238,"marketing"
3911462,"Cloud Computing",15167,"cloud-computing"
3911462,"Mobile Marketing",15208,"mobile-marketing"
3911462,"Customer Relationship Management",15241,"customer-relationship-management"
3911462,"CRM",15242,"crm"
3911462,"Online Marketing",15585,"online-marketing"
3911462,"Big Data",18062,"big-data"
3911462,"User Experience",19243,"user-experience"
3911462,"Startup Businesses",21681,"startup-businesses"
3911462,"SaaS (Software as a Service)",33089,"saas-software-as-a-service"
3911462,"Lean Startup",38660,"lean-startup"
3911462,"Customer Development",65025,"customer-development"
3911462,"Customer Experience",127127,"customer-experience"
3911462,"Customer Loyalty & Rewards Programs",167066,"customer-loyalty-rewards-programs"
20021992,"Artificial Intelligence",456,"ai"
